date,state,district,pincode,bio_age_5_17,bio_age_17_
10-11-2025,Madhya Pradesh,Sehore,466448,0,7
10-11-2025,Madhya Pradesh,Sehore,466661,12,13
10-11-2025,Madhya Pradesh,Sehore,466665,7,15
26-10-2025,Madhya Pradesh,Sehore,466001,0,1
27-10-2025,Madhya Pradesh,Sehore,466115,62,67
27-10-2025,Madhya Pradesh,Sehore,466125,1,4
27-10-2025,Madhya Pradesh,Sehore,466221,5,11
27-10-2025,Madhya Pradesh,Sehore,466445,2,14
01-11-2025,Madhya Pradesh,Sehore,466114,1,6
01-11-2025,Madhya Pradesh,Sehore,466115,17,27
01-11-2025,Madhya Pradesh,Sehore,466665,8,11
31-10-2025,Madhya Pradesh,Sehore,466111,6,7
31-10-2025,Madhya Pradesh,Sehore,466114,3,7
13-11-2025,Madhya Pradesh,Sehore,466446,8,9
15-12-2025,Madhya Pradesh,Sehore,466125,9,17
15-12-2025,Madhya Pradesh,Sehore,466445,38,14
15-12-2025,Madhya Pradesh,Sehore,466651,16,18
16-12-2025,Madhya Pradesh,Sehore,466118,5,9
18-12-2025,Madhya Pradesh,Sehore,466115,99,55
18-12-2025,Madhya Pradesh,Sehore,466118,15,10
18-12-2025,Madhya Pradesh,Sehore,466445,43,15
17-12-2025,Madhya Pradesh,Sehore,466120,14,14
17-12-2025,Madhya Pradesh,Sehore,466331,68,54
17-12-2025,Madhya Pradesh,Sehore,466445,38,16
19-12-2025,Madhya Pradesh,Sehore,466001,56,48
19-12-2025,Madhya Pradesh,Sehore,466115,69,35
19-12-2025,Madhya Pradesh,Sehore,466117,0,1
19-12-2025,Madhya Pradesh,Sehore,466221,12,15
19-12-2025,Madhya Pradesh,Sehore,466331,32,55
29-11-2025,Madhya Pradesh,Sehore,466111,20,16
29-11-2025,Madhya Pradesh,Sehore,466115,17,36
29-11-2025,Madhya Pradesh,Sehore,466221,13,12
29-11-2025,Madhya Pradesh,Sehore,466445,0,1
03-12-2025,Madhya Pradesh,Sehore,466125,9,4
03-12-2025,Madhya Pradesh,Sehore,466445,3,12
03-12-2025,Madhya Pradesh,Sehore,466661,7,9
03-12-2025,Madhya Pradesh,Sehore,466665,1,11
04-12-2025,Madhya Pradesh,Sehore,466113,3,6
04-12-2025,Madhya Pradesh,Sehore,466114,10,6
04-12-2025,Madhya Pradesh,Sehore,466118,6,2
04-12-2025,Madhya Pradesh,Sehore,466120,5,9
04-12-2025,Madhya Pradesh,Sehore,466125,7,5
06-12-2025,Madhya Pradesh,Sehore,466111,4,15
11-12-2025,Madhya Pradesh,Sehore,466001,22,37
11-12-2025,Madhya Pradesh,Sehore,466111,2,15
20-12-2025,Madhya Pradesh,Sehore,466111,9,14
20-12-2025,Madhya Pradesh,Sehore,466116,39,35
20-12-2025,Madhya Pradesh,Sehore,466125,9,3
20-12-2025,Madhya Pradesh,Sehore,466665,8,18
09-10-2025,Madhya Pradesh,Sehore,466113,3,3
09-10-2025,Madhya Pradesh,Sehore,466116,9,38
09-10-2025,Madhya Pradesh,Sehore,466118,1,6
09-10-2025,Madhya Pradesh,Sehore,466554,3,7
09-10-2025,Madhya Pradesh,Sehore,466661,5,9
10-10-2025,Madhya Pradesh,Sehore,466111,5,9
10-10-2025,Madhya Pradesh,Sehore,466446,19,9
10-10-2025,Madhya Pradesh,Sehore,466651,8,11
11-10-2025,Madhya Pradesh,Sehore,466445,6,5
11-10-2025,Madhya Pradesh,Sehore,466448,0,1
25-10-2025,Madhya Pradesh,Sehore,466111,0,6
25-10-2025,Madhya Pradesh,Sehore,466114,0,6
25-10-2025,Madhya Pradesh,Sehore,466118,3,3
25-10-2025,Madhya Pradesh,Sehore,466331,12,29
25-10-2025,Madhya Pradesh,Sehore,466445,2,5
25-10-2025,Madhya Pradesh,Sehore,466448,1,1
24-10-2025,Madhya Pradesh,Sehore,466111,2,20
24-10-2025,Madhya Pradesh,Sehore,466118,1,3
24-10-2025,Madhya Pradesh,Sehore,466125,2,4
24-10-2025,Madhya Pradesh,Sehore,466331,22,36
08-11-2025,Madhya Pradesh,Sehore,466113,2,4
08-11-2025,Madhya Pradesh,Sehore,466120,2,6
20-11-2025,Madhya Pradesh,Sehore,466113,4,4
20-11-2025,Madhya Pradesh,Sehore,466114,3,7
20-11-2025,Madhya Pradesh,Sehore,466116,25,60
20-11-2025,Madhya Pradesh,Sehore,466120,7,4
20-11-2025,Madhya Pradesh,Sehore,466445,5,8
19-11-2025,Madhya Pradesh,Sehore,466113,3,6
19-11-2025,Madhya Pradesh,Sehore,466125,2,7
19-11-2025,Madhya Pradesh,Sehore,466445,2,6
19-11-2025,Madhya Pradesh,Sehore,466554,8,4
14-11-2025,Madhya Pradesh,Sehore,466001,29,33
14-11-2025,Madhya Pradesh,Sehore,466113,2,4
14-11-2025,Madhya Pradesh,Sehore,466114,9,6
14-11-2025,Madhya Pradesh,Sehore,466120,3,3
14-11-2025,Madhya Pradesh,Sehore,466331,11,30
14-11-2025,Madhya Pradesh,Sehore,466661,4,12
15-11-2025,Madhya Pradesh,Sehore,466113,2,0
15-11-2025,Madhya Pradesh,Sehore,466116,3,2
15-11-2025,Madhya Pradesh,Sehore,466445,3,2
15-11-2025,Madhya Pradesh,Sehore,466651,1,0
16-11-2025,Madhya Pradesh,Sehore,466115,0,1
16-11-2025,Madhya Pradesh,Sehore,466446,1,0
17-11-2025,Madhya Pradesh,Sehore,466445,15,12
17-11-2025,Madhya Pradesh,Sehore,466446,14,8
17-11-2025,Madhya Pradesh,Sehore,466448,6,6
17-11-2025,Madhya Pradesh,Sehore,466665,5,15
18-11-2025,Madhya Pradesh,Sehore,466113,4,6
18-11-2025,Madhya Pradesh,Sehore,466116,22,48
28-11-2025,Madhya Pradesh,Sehore,466001,22,56
28-11-2025,Madhya Pradesh,Sehore,466116,177,125
28-11-2025,Madhya Pradesh,Sehore,466120,15,16
28-11-2025,Madhya Pradesh,Sehore,466221,4,11
28-11-2025,Madhya Pradesh,Sehore,466554,4,10
28-11-2025,Madhya Pradesh,Sehore,466661,3,9
28-10-2025,Madhya Pradesh,Sehore,466113,5,9
28-10-2025,Madhya Pradesh,Sehore,466221,5,8
29-10-2025,Madhya Pradesh,Sehore,466115,17,48
29-10-2025,Madhya Pradesh,Sehore,466448,1,7
02-11-2025,Madhya Pradesh,Sehore,466001,2,0
03-11-2025,Madhya Pradesh,Sehore,466001,19,50
03-11-2025,Madhya Pradesh,Sehore,466111,4,11
03-11-2025,Madhya Pradesh,Sehore,466114,6,15
03-11-2025,Madhya Pradesh,Sehore,466221,5,6
03-11-2025,Madhya Pradesh,Sehore,466651,1,17
06-11-2025,Madhya Pradesh,Sehore,466113,4,5
06-11-2025,Madhya Pradesh,Sehore,466125,1,5
06-11-2025,Madhya Pradesh,Sehore,466661,5,18
07-11-2025,Madhya Pradesh,Sehore,466113,8,7
07-11-2025,Madhya Pradesh,Sehore,466114,3,15
07-11-2025,Madhya Pradesh,Sehore,466116,25,34
07-11-2025,Madhya Pradesh,Sehore,466331,18,40
07-11-2025,Madhya Pradesh,Sehore,466445,9,12
11-11-2025,Madhya Pradesh,Sehore,466115,18,22
11-11-2025,Madhya Pradesh,Sehore,466118,4,5
11-11-2025,Madhya Pradesh,Sehore,466651,12,19
11-11-2025,Madhya Pradesh,Sehore,466661,3,22
12-11-2025,Madhya Pradesh,Sehore,466001,53,72
12-11-2025,Madhya Pradesh,Sehore,466113,1,7
12-11-2025,Madhya Pradesh,Sehore,466115,20,29
12-11-2025,Madhya Pradesh,Sehore,466221,3,9
12-11-2025,Madhya Pradesh,Sehore,466661,1,7
21-11-2025,Madhya Pradesh,Sehore,466001,26,42
21-11-2025,Madhya Pradesh,Sehore,466113,2,5
21-11-2025,Madhya Pradesh,Sehore,466118,3,5
21-11-2025,Madhya Pradesh,Sehore,466120,4,7
21-11-2025,Madhya Pradesh,Sehore,466125,5,4
22-11-2025,Madhya Pradesh,Sehore,466111,1,15
24-11-2025,Madhya Pradesh,Sehore,466114,4,9
24-11-2025,Madhya Pradesh,Sehore,466125,7,3
24-11-2025,Madhya Pradesh,Sehore,466331,11,32
24-11-2025,Madhya Pradesh,Sehore,466446,8,16
24-11-2025,Madhya Pradesh,Sehore,466448,1,6
24-11-2025,Madhya Pradesh,Sehore,466651,6,27
25-11-2025,Madhya Pradesh,Sehore,466115,13,29
25-11-2025,Madhya Pradesh,Sehore,466116,28,39
25-11-2025,Madhya Pradesh,Sehore,466446,9,11
25-11-2025,Madhya Pradesh,Sehore,466448,5,5
26-11-2025,Madhya Pradesh,Sehore,466111,9,7
26-11-2025,Madhya Pradesh,Sehore,466116,50,39
26-11-2025,Madhya Pradesh,Sehore,466118,8,6
26-11-2025,Madhya Pradesh,Sehore,466554,4,4
26-11-2025,Madhya Pradesh,Sehore,466651,10,11
27-11-2025,Madhya Pradesh,Sehore,466118,3,10
27-11-2025,Madhya Pradesh,Sehore,466125,12,8
27-11-2025,Madhya Pradesh,Sehore,466331,6,38
27-11-2025,Madhya Pradesh,Sehore,466661,9,9
10-12-2025,Madhya Pradesh,Sehore,466445,7,10
10-12-2025,Madhya Pradesh,Sehore,466446,4,14
02-12-2025,Madhya Pradesh,Sehore,466118,4,8
02-12-2025,Madhya Pradesh,Sehore,466331,13,42
01-12-2025,Madhya Pradesh,Sehore,466113,2,8
01-12-2025,Madhya Pradesh,Sehore,466115,13,39
01-12-2025,Madhya Pradesh,Sehore,466118,5,7
01-12-2025,Madhya Pradesh,Sehore,466120,17,6
01-12-2025,Madhya Pradesh,Sehore,466446,7,10
01-12-2025,Madhya Pradesh,Sehore,466448,3,1
01-12-2025,Madhya Pradesh,Sehore,466665,4,14
05-12-2025,Madhya Pradesh,Sehore,466001,22,45
05-12-2025,Madhya Pradesh,Sehore,466111,4,10
05-12-2025,Madhya Pradesh,Sehore,466221,7,8
05-12-2025,Madhya Pradesh,Sehore,466651,10,16
08-12-2025,Madhya Pradesh,Sehore,466113,5,10
08-12-2025,Madhya Pradesh,Sehore,466114,9,20
08-12-2025,Madhya Pradesh,Sehore,466115,17,35
08-12-2025,Madhya Pradesh,Sehore,466118,5,12
08-12-2025,Madhya Pradesh,Sehore,466448,4,5
08-12-2025,Madhya Pradesh,Sehore,466651,15,20
09-12-2025,Madhya Pradesh,Sehore,466001,32,45
09-12-2025,Madhya Pradesh,Sehore,466114,9,8
09-12-2025,Madhya Pradesh,Sehore,466448,2,3
09-12-2025,Madhya Pradesh,Sehore,466665,8,11
13-12-2025,Madhya Pradesh,Sehore,466001,33,22
13-12-2025,Madhya Pradesh,Sehore,466114,9,1
13-12-2025,Madhya Pradesh,Sehore,466120,6,8
12-12-2025,Madhya Pradesh,Sehore,466115,87,51
12-12-2025,Madhya Pradesh,Sehore,466116,41,52
12-12-2025,Madhya Pradesh,Sehore,466446,22,14
23-12-2025,Madhya Pradesh,Sehore,466111,10,17
23-12-2025,Madhya Pradesh,Sehore,466115,54,44
23-12-2025,Madhya Pradesh,Sehore,466120,5,8
23-12-2025,Madhya Pradesh,Sehore,466125,1,0
22-12-2025,Madhya Pradesh,Sehore,466114,6,8
22-12-2025,Madhya Pradesh,Sehore,466118,2,5
22-12-2025,Madhya Pradesh,Sehore,466331,48,62
24-12-2025,Madhya Pradesh,Sehore,466118,3,4
24-12-2025,Madhya Pradesh,Sehore,466446,17,11
24-12-2025,Madhya Pradesh,Sehore,466554,24,11
24-12-2025,Madhya Pradesh,Sehore,466665,11,22
26-12-2025,Madhya Pradesh,Sehore,466001,37,78
26-12-2025,Madhya Pradesh,Sehore,466111,9,20
26-12-2025,Madhya Pradesh,Sehore,466113,2,7
26-12-2025,Madhya Pradesh,Sehore,466116,26,57
26-12-2025,Madhya Pradesh,Sehore,466118,5,6
26-12-2025,Madhya Pradesh,Sehore,466120,6,7
26-12-2025,Madhya Pradesh,Sehore,466125,21,15
26-12-2025,Madhya Pradesh,Sehore,466221,9,13
01-03-2025,Madhya Pradesh,Sehore,466651,119,346
01-03-2025,Madhya Pradesh,Sehore,466661,162,411
01-03-2025,Madhya Pradesh,Sehore,466448,64,191
01-03-2025,Madhya Pradesh,Sehore,466665,105,289
01-04-2025,Madhya Pradesh,Sehore,466114,187,222
01-04-2025,Madhya Pradesh,Sehore,466115,1048,1089
01-04-2025,Madhya Pradesh,Sehore,466331,1121,1374
01-03-2025,Madhya Pradesh,Sehore,466120,132,268
01-03-2025,Madhya Pradesh,Sehore,466221,86,129
01-04-2025,Madhya Pradesh,Sehore,466116,1276,1089
01-05-2025,Madhya Pradesh,Sehore,466665,181,120
01-05-2025,Madhya Pradesh,Sehore,466445,360,249
01-06-2025,Madhya Pradesh,Sehore,466114,275,259
01-06-2025,Madhya Pradesh,Sehore,466661,347,364
26-10-2025,Madhya Pradesh,Sehore,466120,2,5
09-11-2025,Madhya Pradesh,Sehore,466221,5,4
09-11-2025,Madhya Pradesh,Sehore,466554,1,7
09-11-2025,Madhya Pradesh,Sehore,466665,8,20
19-10-2025,Madhya Pradesh,Sehore,466445,11,3
02-11-2025,Madhya Pradesh,Sehore,466114,8,9
02-11-2025,Madhya Pradesh,Sehore,466445,7,6
05-11-2025,Madhya Pradesh,Sehore,466554,4,3
30-11-2025,Madhya Pradesh,Sehore,466116,0,2
16-11-2025,Madhya Pradesh,Sehore,466111,0,1
16-11-2025,Madhya Pradesh,Sehore,466113,0,1
09-11-2025,Madhya Pradesh,Sehore,466448,1,0
09-11-2025,Madhya Pradesh,Sehore,466651,0,1
25-12-2025,Madhya Pradesh,Sehore,466113,2,6
25-12-2025,Madhya Pradesh,Sehore,466221,11,8
28-12-2025,Madhya Pradesh,Sehore,466445,11,0
28-12-2025,Madhya Pradesh,Sehore,466554,17,5
28-12-2025,Madhya Pradesh,Sehore,466661,2,3
27-12-2025,Madhya Pradesh,Sehore,466111,16,23
27-12-2025,Madhya Pradesh,Sehore,466113,4,2
27-12-2025,Madhya Pradesh,Sehore,466118,4,10
27-12-2025,Madhya Pradesh,Sehore,466554,28,11
27-12-2025,Madhya Pradesh,Sehore,466651,10,15
27-12-2025,Madhya Pradesh,Sehore,466661,15,13
07-12-2025,Madhya Pradesh,Sehore,466111,5,4
07-12-2025,Madhya Pradesh,Sehore,466120,6,11
07-12-2025,Madhya Pradesh,Sehore,466125,4,4
29-12-2025,Madhya Pradesh,Sehore,466001,30,40
29-12-2025,Madhya Pradesh,Sehore,466116,23,30
29-12-2025,Madhya Pradesh,Sehore,466118,4,4
04-12-2025,Madhya Pradesh,Sehore,466448,4,1
13-12-2025,Madhya Pradesh,Sehore,466117,0,1
25-12-2025,Madhya Pradesh,Sehore,466120,0,1
02-01-2026,Madhya Pradesh,Sehore,466111,8,23
02-01-2026,Madhya Pradesh,Sehore,466113,5,2
02-01-2026,Madhya Pradesh,Sehore,466115,19,35
02-01-2026,Madhya Pradesh,Sehore,466445,11,7
02-01-2026,Madhya Pradesh,Sehore,466446,8,13
01-01-2026,Madhya Pradesh,Sehore,466114,9,10
01-01-2026,Madhya Pradesh,Sehore,466118,6,9
03-01-2026,Madhya Pradesh,Sehore,466118,1,0
03-01-2026,Madhya Pradesh,Sehore,466446,1,2
03-01-2026,Madhya Pradesh,Sehore,466665,0,4
21-12-2025,Madhya Pradesh,Sehore,466221,0,1
21-12-2025,Madhya Pradesh,Sehore,466445,0,1
14-12-2025,Madhya Pradesh,Sehore,466125,0,2
07-12-2025,Madhya Pradesh,Sehore,466446,0,1
02-11-2025,Madhya Pradesh,Sehore,466661,0,3
05-11-2025,Madhya Pradesh,Sehore,466331,0,7
05-11-2025,Madhya Pradesh,Sehore,466445,1,3
28-09-2025,Madhya Pradesh,Sehore,466001,0,4
19-09-2025,Madhya Pradesh,Sehore,466118,0,1
21-09-2025,Madhya Pradesh,Sehore,466001,0,2
14-09-2025,Madhya Pradesh,Sehore,466001,0,4
14-09-2025,Madhya Pradesh,Sehore,466116,0,4
14-09-2025,Madhya Pradesh,Sehore,466661,0,1
14-09-2025,Madhya Pradesh,Sehore,466665,0,1
19-10-2025,Madhya Pradesh,Sehore,466111,0,1
19-10-2025,Madhya Pradesh,Sehore,466114,0,1
20-10-2025,Madhya Pradesh,Sehore,466111,0,1
05-10-2025,Madhya Pradesh,Sehore,466001,0,2
05-10-2025,Madhya Pradesh,Sehore,466113,0,1
05-10-2025,Madhya Pradesh,Sehore,466116,0,2
26-10-2025,Madhya Pradesh,Sehore,466114,0,1
26-10-2025,Madhya Pradesh,Sehore,466331,0,3
01-10-2025,Madhya Pradesh,Sehore,466446,1,0
27-08-2025,Madhya Pradesh,Sehore,466446,0,1
31-08-2025,Madhya Pradesh,Sehore,466001,0,3
31-08-2025,Madhya Pradesh,Sehore,466115,0,1
24-08-2025,Madhya Pradesh,Sehore,466120,0,1
15-08-2025,Madhya Pradesh,Sehore,466001,0,1
16-08-2025,Madhya Pradesh,Sehore,466113,1,0
16-08-2025,Madhya Pradesh,Sehore,466116,1,6
07-09-2025,Madhya Pradesh,Sehore,466118,0,1
06-09-2025,Madhya Pradesh,Sehore,466125,0,1
05-09-2025,Madhya Pradesh,Sehore,466116,0,4
10-08-2025,Madhya Pradesh,Sehore,466115,0,1
10-08-2025,Madhya Pradesh,Sehore,466116,1,1
10-08-2025,Madhya Pradesh,Sehore,466331,0,2
09-08-2025,Madhya Pradesh,Sehore,466661,0,1
13-10-2025,Madhya Pradesh,Sehore,466113,7,6
13-10-2025,Madhya Pradesh,Sehore,466114,3,0
13-10-2025,Madhya Pradesh,Sehore,466118,5,11
13-10-2025,Madhya Pradesh,Sehore,466125,6,6
13-10-2025,Madhya Pradesh,Sehore,466445,8,7
13-10-2025,Madhya Pradesh,Sehore,466448,0,6
15-10-2025,Madhya Pradesh,Sehore,466125,2,7
15-10-2025,Madhya Pradesh,Sehore,466665,5,1
16-10-2025,Madhya Pradesh,Sehore,466001,19,45
16-10-2025,Madhya Pradesh,Sehore,466113,7,6
16-10-2025,Madhya Pradesh,Sehore,466331,18,27
16-10-2025,Madhya Pradesh,Sehore,466446,10,9
05-11-2025,Madhya Pradesh,Sehore,466001,6,9
05-11-2025,Madhya Pradesh,Sehore,466115,1,0
05-11-2025,Madhya Pradesh,Sehore,466125,1,0
05-11-2025,Madhya Pradesh,Sehore,466448,0,1
04-11-2025,Madhya Pradesh,Sehore,466111,4,14
04-11-2025,Madhya Pradesh,Sehore,466116,22,34
04-11-2025,Madhya Pradesh,Sehore,466221,2,14
04-11-2025,Madhya Pradesh,Sehore,466651,5,29
08-11-2025,Madhya Pradesh,Sehore,466111,4,5
08-11-2025,Madhya Pradesh,Sehore,466116,14,29
13-11-2025,Madhya Pradesh,Sehore,466001,28,58
13-11-2025,Madhya Pradesh,Sehore,466125,2,4
13-11-2025,Madhya Pradesh,Sehore,466554,29,7
16-11-2025,Madhya Pradesh,Sehore,466331,2,0
17-11-2025,Madhya Pradesh,Sehore,466111,2,14
17-11-2025,Madhya Pradesh,Sehore,466115,20,28
17-11-2025,Madhya Pradesh,Sehore,466118,1,7
17-11-2025,Madhya Pradesh,Sehore,466221,3,8
10-11-2025,Madhya Pradesh,Sehore,466001,48,73
10-11-2025,Madhya Pradesh,Sehore,466115,19,39
12-11-2025,Madhya Pradesh,Sehore,466111,6,14
12-11-2025,Madhya Pradesh,Sehore,466120,5,17
12-11-2025,Madhya Pradesh,Sehore,466651,10,18
12-11-2025,Madhya Pradesh,Sehore,466665,1,4
14-11-2025,Madhya Pradesh,Sehore,466111,9,11
14-11-2025,Madhya Pradesh,Sehore,466445,4,3
14-11-2025,Madhya Pradesh,Sehore,466446,17,8
14-11-2025,Madhya Pradesh,Sehore,466448,1,2
15-11-2025,Madhya Pradesh,Sehore,466111,2,3
15-11-2025,Madhya Pradesh,Sehore,466114,0,1
15-11-2025,Madhya Pradesh,Sehore,466120,2,0
15-11-2025,Madhya Pradesh,Sehore,466446,2,0
15-11-2025,Madhya Pradesh,Sehore,466448,1,2
09-10-2025,Madhya Pradesh,Sehore,466120,1,3
09-10-2025,Madhya Pradesh,Sehore,466125,2,1
09-10-2025,Madhya Pradesh,Sehore,466445,3,6
09-10-2025,Madhya Pradesh,Sehore,466448,1,5
09-10-2025,Madhya Pradesh,Sehore,466651,6,19
07-10-2025,Madhya Pradesh,Sehore,466114,0,1
07-10-2025,Madhya Pradesh,Sehore,466665,1,2
17-10-2025,Madhya Pradesh,Sehore,466111,27,14
17-10-2025,Madhya Pradesh,Sehore,466114,3,10
17-10-2025,Madhya Pradesh,Sehore,466221,1,4
17-10-2025,Madhya Pradesh,Sehore,466331,13,22
17-10-2025,Madhya Pradesh,Sehore,466445,14,10
03-11-2025,Madhya Pradesh,Sehore,466113,1,8
03-11-2025,Madhya Pradesh,Sehore,466118,1,5
03-11-2025,Madhya Pradesh,Sehore,466446,0,1
03-11-2025,Madhya Pradesh,Sehore,466661,3,17
04-10-2025,Madhya Pradesh,Sehore,466114,3,10
04-10-2025,Madhya Pradesh,Sehore,466554,2,6
04-10-2025,Madhya Pradesh,Sehore,466665,1,5
05-10-2025,Madhya Pradesh,Sehore,466331,0,1
14-10-2025,Madhya Pradesh,Sehore,466446,8,9
27-10-2025,Madhya Pradesh,Sehore,466111,3,19
27-10-2025,Madhya Pradesh,Sehore,466116,19,42
27-10-2025,Madhya Pradesh,Sehore,466120,10,14
27-10-2025,Madhya Pradesh,Sehore,466446,5,13
30-09-2025,Madhya Pradesh,Sehore,466111,1,8
30-09-2025,Madhya Pradesh,Sehore,466118,2,6
30-09-2025,Madhya Pradesh,Sehore,466446,2,4
06-10-2025,Madhya Pradesh,Sehore,466001,28,47
06-10-2025,Madhya Pradesh,Sehore,466116,24,59
06-10-2025,Madhya Pradesh,Sehore,466221,4,12
06-10-2025,Madhya Pradesh,Sehore,466445,2,7
06-10-2025,Madhya Pradesh,Sehore,466665,1,7
08-10-2025,Madhya Pradesh,Sehore,466001,23,41
08-10-2025,Madhya Pradesh,Sehore,466111,2,7
08-10-2025,Madhya Pradesh,Sehore,466113,0,11
08-10-2025,Madhya Pradesh,Sehore,466114,5,11
08-10-2025,Madhya Pradesh,Sehore,466115,12,31
08-10-2025,Madhya Pradesh,Sehore,466331,25,59
08-10-2025,Madhya Pradesh,Sehore,466446,0,14
08-10-2025,Madhya Pradesh,Sehore,466554,3,4
01-11-2025,Madhya Pradesh,Sehore,466113,4,4
01-11-2025,Madhya Pradesh,Sehore,466116,4,20
01-11-2025,Madhya Pradesh,Sehore,466118,4,5
01-11-2025,Madhya Pradesh,Sehore,466446,3,8
01-11-2025,Madhya Pradesh,Sehore,466651,3,9
01-11-2025,Madhya Pradesh,Sehore,466661,3,18
31-10-2025,Madhya Pradesh,Sehore,466113,1,4
31-10-2025,Madhya Pradesh,Sehore,466331,19,45
31-10-2025,Madhya Pradesh,Sehore,466446,10,11
28-10-2025,Madhya Pradesh,Sehore,466001,33,62
28-10-2025,Madhya Pradesh,Sehore,466125,1,4
28-10-2025,Madhya Pradesh,Sehore,466651,8,20
30-10-2025,Madhya Pradesh,Sehore,466001,41,45
30-10-2025,Madhya Pradesh,Sehore,466116,18,38
30-10-2025,Madhya Pradesh,Sehore,466446,9,10
30-10-2025,Madhya Pradesh,Sehore,466665,13,18
29-10-2025,Madhya Pradesh,Sehore,466118,0,6
29-10-2025,Madhya Pradesh,Sehore,466120,8,7
29-10-2025,Madhya Pradesh,Sehore,466331,13,33
29-10-2025,Madhya Pradesh,Sehore,466651,7,21
10-10-2025,Madhya Pradesh,Sehore,466001,40,37
10-10-2025,Madhya Pradesh,Sehore,466120,6,5
10-10-2025,Madhya Pradesh,Sehore,466445,13,9
11-10-2025,Madhya Pradesh,Sehore,466125,3,3
11-10-2025,Madhya Pradesh,Sehore,466331,10,25
24-10-2025,Madhya Pradesh,Sehore,466001,12,32
24-10-2025,Madhya Pradesh,Sehore,466221,6,10
24-10-2025,Madhya Pradesh,Sehore,466554,4,1
24-10-2025,Madhya Pradesh,Sehore,466661,0,7
25-10-2025,Madhya Pradesh,Sehore,466001,9,29
25-10-2025,Madhya Pradesh,Sehore,466120,7,10
25-10-2025,Madhya Pradesh,Sehore,466554,4,4
25-10-2025,Madhya Pradesh,Sehore,466665,3,5
29-09-2025,Madhya Pradesh,Sehore,466113,3,5
29-09-2025,Madhya Pradesh,Sehore,466554,3,3
29-09-2025,Madhya Pradesh,Sehore,466651,4,13
03-10-2025,Madhya Pradesh,Sehore,466221,4,11
23-10-2025,Madhya Pradesh,Sehore,466113,2,3
23-10-2025,Madhya Pradesh,Sehore,466117,0,1
23-10-2025,Madhya Pradesh,Sehore,466118,0,2
23-10-2025,Madhya Pradesh,Sehore,466445,4,2
23-10-2025,Madhya Pradesh,Sehore,466448,0,1
22-10-2025,Madhya Pradesh,Sehore,466115,1,0
22-10-2025,Madhya Pradesh,Sehore,466221,2,3
22-10-2025,Madhya Pradesh,Sehore,466445,6,9
22-10-2025,Madhya Pradesh,Sehore,466446,1,0
06-11-2025,Madhya Pradesh,Sehore,466111,9,17
06-11-2025,Madhya Pradesh,Sehore,466120,3,9
06-11-2025,Madhya Pradesh,Sehore,466446,6,8
06-11-2025,Madhya Pradesh,Sehore,466554,5,4
06-11-2025,Madhya Pradesh,Sehore,466651,7,16
06-11-2025,Madhya Pradesh,Sehore,466665,10,18
07-11-2025,Madhya Pradesh,Sehore,466001,47,67
07-11-2025,Madhya Pradesh,Sehore,466120,2,8
07-11-2025,Madhya Pradesh,Sehore,466661,5,15
02-12-2025,Madhya Pradesh,Sehore,466001,44,41
02-12-2025,Madhya Pradesh,Sehore,466120,6,5
02-12-2025,Madhya Pradesh,Sehore,466448,0,1
02-12-2025,Madhya Pradesh,Sehore,466554,2,5
02-12-2025,Madhya Pradesh,Sehore,466651,7,21
02-12-2025,Madhya Pradesh,Sehore,466665,4,11
30-11-2025,Madhya Pradesh,Sehore,466001,0,1
30-11-2025,Madhya Pradesh,Sehore,466331,2,0
05-12-2025,Madhya Pradesh,Sehore,466113,1,5
03-12-2025,Madhya Pradesh,Sehore,466111,8,11
03-12-2025,Madhya Pradesh,Sehore,466114,12,8
03-12-2025,Madhya Pradesh,Sehore,466120,5,15
03-12-2025,Madhya Pradesh,Sehore,466331,12,40
03-12-2025,Madhya Pradesh,Sehore,466446,5,7
03-12-2025,Madhya Pradesh,Sehore,466554,7,3
04-12-2025,Madhya Pradesh,Sehore,466111,4,8
04-12-2025,Madhya Pradesh,Sehore,466117,0,1
04-12-2025,Madhya Pradesh,Sehore,466665,9,14
06-12-2025,Madhya Pradesh,Sehore,466116,33,38
06-12-2025,Madhya Pradesh,Sehore,466120,8,6
06-12-2025,Madhya Pradesh,Sehore,466446,2,8
06-12-2025,Madhya Pradesh,Sehore,466554,1,3
06-12-2025,Madhya Pradesh,Sehore,466665,4,5
28-11-2025,Madhya Pradesh,Sehore,466114,49,33
28-11-2025,Madhya Pradesh,Sehore,466115,20,33
28-11-2025,Madhya Pradesh,Sehore,466651,5,16
28-11-2025,Madhya Pradesh,Sehore,466665,7,10
20-11-2025,Madhya Pradesh,Sehore,466111,10,11
20-11-2025,Madhya Pradesh,Sehore,466115,19,31
20-11-2025,Madhya Pradesh,Sehore,466118,3,8
20-11-2025,Madhya Pradesh,Sehore,466125,1,8
20-11-2025,Madhya Pradesh,Sehore,466221,1,10
20-11-2025,Madhya Pradesh,Sehore,466554,4,5
20-11-2025,Madhya Pradesh,Sehore,466661,6,7
20-11-2025,Madhya Pradesh,Sehore,466665,7,24
19-11-2025,Madhya Pradesh,Sehore,466001,42,62
19-11-2025,Madhya Pradesh,Sehore,466116,29,44
19-11-2025,Madhya Pradesh,Sehore,466446,14,13
19-11-2025,Madhya Pradesh,Sehore,466448,0,1
19-11-2025,Madhya Pradesh,Sehore,466661,5,18
